permalink,name,homepage_url,category_list,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at
/organization/1-2-3-listo,"1,2,3 Listo",http://www.123listo.com,E-Commerce,40000,operating,CHL,12,Santiago,Las Condes,1,2012-01-01,2013-02-18,2013-02-18
/organization/10-20-media,10-20 Media,http://www.10-20media.com,E-Commerce,2050000,operating,USA,MD,Baltimore,Woodbine,4,2001-01-01,2009-06-18,2011-12-28
/organization/1000-markets,1000 Markets,http://www.1000markets.com,Art|E-Commerce|Marketplaces,500000,acquired,USA,WA,Seattle,Seattle,1,2009-01-01,2009-05-15,2009-05-15
/organization/10alike,Cliptone,http://www.cliptone.me/,Advertising|Image Recognition|Sales and Marketing|Social Media|Social Media Advertising,-,operating,CAN,ON,Toronto,Toronto,2,2012-03-03,2013-01-01,2014-01-01
/organization/10sec,10sec,https://10s.ec/,E-Commerce|Mobile Commerce|Social Commerce,1600000,operating,USA,CA,SF Bay Area,San Francisco,2,2013-07-08,2013-10-31,2014-05-08
/organization/1234enter,1234ENTER,http://www.1234enter.com.br,Advertising|Analytics|Business Services|E-Commerce|Education|Internet Marketing|Small and Medium Businesses,650267,operating,,,,,2,2012-01-01,2012-09-01,2013-11-22
/organization/123contactform,123ContactForm,http://www.123contactform.com,E-Commerce|SaaS,1000000,operating,ROM,36,Timisoara,Timisoara,2,2008-01-01,2010-01-01,2015-06-16
/organization/12society,12Society,http://www.12Society.com,E-Commerce,-,acquired,USA,CA,Los Angeles,West Hollywood,1,2012-01-01,2012-04-05,2012-04-05
/organization/139shop,139shop,http://www.139shop.com,E-Commerce,-,operating,CHN,,,,1,,2007-02-01,2007-02-01
/organization/140-proof,140 Proof,http://140proof.com,Advertising|Big Data Analytics|Interest Graph,5500000,operating,USA,CA,SF Bay Area,San Francisco,2,2010-01-11,2009-07-01,2011-04-28
/organization/140fire,140Fire,http://140fire.com,Advertising|Entertainment|Real Time|Social Media|Sports|Video,500000,operating,USA,CA,Los Angeles,Santa Monica,1,2010-01-01,2010-05-05,2010-05-05
/organization/180solutions,180Solutions,,Advertising|Advertising Platforms|Promotional,40000000,closed,USA,WA,Seattle,Bellevue,1,,2004-04-05,2004-04-05
/organization/1calendar,1calendar,http://1calendar.com,Advertising|Education|Internet|Mobile,40000,operating,DNK,17,Copenhagen,Copenhagen,1,2009-01-19,2008-04-04,2008-04-04
/organization/1daymakeover,1DayMakeover,http://www.1daymakeover.com,Cosmetics|E-Commerce|Fashion|Lifestyle|Personal Health|Shopping,50000,closed,USA,CA,"Orange County, California",Santa Ana,1,2008-06-30,2008-06-30,2008-06-30
/organization/1jiajie,1jiajie,http://www.1jiajie.com,E-Commerce,4163132,operating,CHN,22,Beijing,Beijing,2,,2013-09-01,2014-09-16
/organization/1ring,1Ring,http://www.1ring.com,Advertising|Contests|Curated Web|Games|Mobile|Music|News|Sales and Marketing|Startups|Television,-,operating,,,,,1,2009-05-01,2011-02-21,2011-02-21
/organization/1stdibs,1stdibs,http://www.1stdibs.com,E-Commerce,117000000,operating,USA,NY,New York City,New York,5,2001-01-01,2011-11-03,2015-09-09
/organization/1stgig-com,1stGig.com,http://www.1stgig.com,E-Commerce,750000,operating,USA,NY,"Albany, New York",Saratoga Springs,1,2009-08-01,2012-10-01,2012-10-01
/organization/20x200,20x200,http://www.20x200.com,Art|E-Commerce|Social Commerce,2800000,operating,USA,NY,New York City,New York,2,2007-09-01,2009-10-01,2010-08-01
/organization/2100b-com-llc,2100b Sausalito LLC.,http://2100b.com,Advertising|Direct Marketing|Social Media,50000,closed,USA,CA,SF Bay Area,Sausalito,2,2011-06-15,2013-01-01,2013-01-01
/organization/21diamonds-india,21Diamonds,http://www.21diamonds.de,E-Commerce,6369507,operating,IND,10,New Delhi,Gurgaon,1,2012-06-01,2012-11-15,2012-11-15
/organization/24h00,24h00,http://www.boosket.com/,Advertising|E-Commerce|Marketing Automation,-,closed,FRA,A8,Paris,Paris,1,2006-01-01,2006-08-01,2006-08-01
/organization/27-perry,27 Perry,http://www.27perry.com,E-Commerce|Finance|Marketplaces,118000,closed,USA,CO,Denver,Boulder,1,2012-07-25,2012-05-17,2012-05-17
/organization/2adpro-media-solutions,2AdPro Media Solutions,http://www.2adpro.com,Ad Targeting|Advertising|Advertising Platforms|Design|Digital Media|Marketing Automation|Mobile Advertising|SaaS|Web Design,-,operating,USA,CA,Los Angeles,Woodland Hills,1,2006-09-01,2008-03-31,2008-03-31
/organization/2c2p,2C2P,http://www.2c2p.com,E-Commerce|Mobile Commerce|Payments|Software,10000000,operating,SGP,,,,3,2003-01-01,2011-01-01,2015-04-27
/organization/2checkout-com,2Checkout,http://www.2checkout.com,E-Commerce,72000000,operating,USA,OH,"Columbus, Ohio",Columbus,2,1999-01-01,2014-07-16,2015-09-15
/organization/2duche,2Duche,http://www.2duche.com,E-Commerce,-,operating,CHN,23,Shanghai,Shanghai,2,,2006-06-01,2010-08-01
/organization/2nite2nite-net,2Nite2Nite.net,http://www.2nite2nite.net,Advertising|Media,6000,operating,USA,CA,Sacramento,Elk Grove,1,2013-09-13,2014-09-13,2014-09-13
/organization/2vancouver,2Vancouver,http://2vancouver.com,E-Commerce|Navigation|Tourism,80000,operating,CAN,BC,Vancouver,Vancouver,1,2012-01-25,2011-06-01,2011-06-01
/organization/31dover,31Dover,http://www.31dover.com,E-Commerce|Wine And Spirits,2274716,operating,GBR,H9,London,London,1,2012-07-01,2014-03-01,2014-03-01
/organization/33across,33Across,http://www.33across.com,Advertising|Advertising Platforms|Content Discovery|Internet|Social Media|Social Media Platforms|Social Network Media,25654560,operating,USA,NY,New York City,New York,5,2007-09-01,2009-02-06,2012-07-19
/organization/3claps-the-fastest-baby-fashion,3Claps,http://www.3claps.com,Babies|Big Data Analytics|E-Commerce|Fashion|Kids,35000,operating,USA,NY,New York City,New York,1,2015-02-01,2015-07-01,2015-07-01
/organization/3d-product-imaging,3D Product Imaging,http://3dproductimaging.com/,3D|3D Technology|E-Commerce|Internet|Online Shopping,240000,operating,USA,WA,Seattle,Seattle,2,2013-01-01,2014-01-01,2014-05-15
/organization/3dbin,3DBin,http://3dbin.com,E-Commerce,400000,operating,USA,CA,SF Bay Area,Redwood City,1,2009-02-06,2014-10-12,2014-10-12
/organization/3dcart-shopping-cart-software,3dCart Shopping Cart Software,http://www.3dcart.com,E-Commerce,1250000,operating,USA,FL,Ft. Lauderdale,Lauderhill,1,1997-05-01,2010-01-01,2010-01-01
/organization/3dshook-2,3DShook,http://www.3dshook.com/,3D Printing|Consumer Goods|E-Commerce,-,operating,ISR,5,Tel Aviv,Tel Aviv,1,,2014-01-01,2014-01-01
/organization/3funnel,3Funnel,http://www.3funnel.com,Business Analytics|E-Commerce|Enterprise Software|Visualization,-,operating,IRL,7,Dublin,Dublin,1,2013-02-01,2013-02-01,2013-02-01
/organization/4-tell,4-Tell,http://4-tell.com,E-Commerce,2374979,operating,USA,WA,WA - Other,Stevenson,6,2009-04-01,2011-07-01,2015-03-09
/organization/42matters-ag,42matters AG,http://42matters.com,Advertising|Android|Curated Web|Mobile|Promotional,-,operating,CHE,25,Zurich,Zürich,2,2011-05-24,2011-09-12,2014-02-09
/organization/4info,4INFO,http://www.4info.com,Ad Targeting|Big Data Analytics|Mobile Advertising,320288000,operating,USA,CA,SF Bay Area,San Mateo,8,2004-09-08,2005-03-01,2014-08-01
/organization/4less,4Less,http://golf4less.com.au,E-Commerce|Marketplaces,1000000,operating,,,,,1,2012-03-01,2012-03-01,2012-03-01
/organization/4meee,4meee,http://4meee.com,E-Commerce,500000,acquired,JPN,40,Tokyo,Tokyo,1,,2014-08-13,2014-08-13
/organization/4th-aspect,4th aspect,http://www.4thaspect.com,Advertising|Software,1121078,operating,GBR,N5,Sunderland Bridge,Sunderland Bridge,4,2010-03-10,2011-03-10,2013-08-15
/organization/500friends,500Friends,http://www.500Friends.com,E-Commerce|Enterprise Software|Loyalty Programs|Social Media,12900000,acquired,USA,CA,SF Bay Area,San Francisco,6,2010-01-01,2009-12-15,2013-03-12
/organization/500shops,500Shops,http://500shops.com,E-Commerce|Online Shopping|Software,5000,operating,NGA,5,Lagos,Yaba,1,,2013-12-01,2013-12-01
/organization/5173-com,5173.com,http://5173.com,E-Commerce,9300000,operating,CHN,2,CHN - Other,Jinhua,3,2002-11-01,2004-03-01,2007-12-01
/organization/51edj,51edj,http://www.51edj.com,E-Commerce,1158814,operating,CHN,22,Beijing,Beijing,2,,2012-03-01,2012-12-01
/organization/55tuan-com,55tuan.com,http://www.55tuan.com,E-Commerce,200000000,operating,CHN,22,Beijing,Beijing,2,2010-03-15,2010-12-01,2011-07-01
/organization/59sec-2,59sec,https://www.59sec.com,Advertising|Lead Management|Sales and Marketing,27428.6215837652,closed,,,,,1,2015-08-22,2015-08-01,2015-08-01
/organization/5th-avenue-media,5th Avenue Media,http://5thavemedia.com,Advertising|Digital Media|Distribution|Social Media,250000,operating,USA,NY,New York City,New York,1,2012-07-04,2012-09-02,2012-09-02
/organization/5to1,5to1,http://www.5to1.com,Advertising|Internet|Internet Marketing,17129760,acquired,USA,WA,Seattle,Seattle,4,2009-01-01,2009-06-17,2010-11-10
/organization/7-billion-people,7 Billion People,http://www.7bpeople.com,Analytics|E-Commerce|Software,6528902,closed,USA,TX,Austin,Austin,3,2006-01-01,2009-02-09,2012-07-13
/organization/72798-com,72798.com,http://www.72798.com,E-Commerce,3107198,operating,CHN,22,Beijing,Beijing,1,2011-06-03,2011-08-01,2011-08-01
/organization/72lux,Shoppable,http://www.Shoppable.com/,Advertising|Consumers|E-Commerce|Mobile Commerce|Retail|SaaS|Software,1500000,operating,USA,NY,New York City,New York,2,2011-11-01,2011-10-26,2012-09-01
/organization/80-20-solutions,80/20 Solutions,http://www.8020solutions.com,Advertising|Email|Loyalty Programs|Mobile|SaaS|Sales and Marketing|Social Media|Software,2100000,closed,CAN,ON,Toronto,Toronto,1,,2009-08-07,2009-08-07
/organization/800razors,800razors,http://www.800razors.com,E-Commerce,100000,operating,USA,MD,"Washington, D.C.",Southern Md Facility,1,2012-01-01,2013-02-19,2013-02-19
/organization/8868,8868,http://www.8868.cn,E-Commerce|Games,-,operating,CHN,,,,1,2012-01-01,2013-12-01,2013-12-01
/organization/8bit-2,8bit,http://www.get8bit.com,Advertising|Content Discovery,140000,operating,GBR,H9,London,London,2,2013-02-01,2014-02-01,2014-07-01
/organization/8digits,8digits,http://www.8digits.com,Analytics|Big Data|E-Commerce|Marketing Automation|Sales and Marketing,-,operating,TUR,34,Istanbul,Istanbul,2,2012-01-03,2012-06-01,2013-11-28
/organization/8th-story,8th Story,http://www.8thstory.com,E-Commerce|Fashion|Lifestyle|Retail,-,operating,USA,CA,Los Angeles,Los Angeles,1,2013-01-01,2013-08-01,2013-08-01
/organization/8villages,8villages,http://www.8villages.com,Analytics|Apps|Big Data|E-Commerce|Education|Enterprise Software|Internet of Things|Media|Mobile|Payments|SaaS|Social Media,150000,operating,SGP,,Singapore,Singapore,1,2013-11-28,2013-12-01,2013-12-01
/organization/99bill,99Bill,http://www.99bill.com,E-Commerce|Payments,83574271,acquired,CHN,23,Shanghai,Shanghai,5,2005-01-01,2005-08-12,2012-12-14
/organization/99degrees-custom,99degrees Custom,http://www.99degreescustom.com,E-Commerce Platforms|Manufacturing|Material Science,500000,operating,USA,MA,Boston,Lawrence,2,,2013-10-30,2014-11-07
/organization/99gamers,99Gamers,http://www.99gamers.com,E-Commerce|Trading|Video Games,100000,operating,USA,CA,SF Bay Area,Mountain View,1,2012-06-01,2014-11-01,2014-11-01
/organization/99presents,99Presents,http://www.99presents.com,E-Commerce|Social Commerce,20000,operating,IND,9,Vadodara,Vadodara,1,2012-03-20,2012-09-01,2012-09-01
/organization/99times-cn,99times.cn,http://www.99times.cn,E-Commerce,-,closed,CHN,23,Shanghai,Shanghai,1,2005-01-01,2010-08-23,2010-08-23
/organization/9car-technology-llc,9car Technology LLC,http://www.chejianghu.com,Automotive|Cars|E-Commerce,80000,closed,CHN,22,Beijing,Beijing,2,2009-11-18,2009-11-18,2010-01-06
/organization/9diamond,9DIAMOND,http://info.9diamond.com,E-Commerce,9600000,operating,CHN,23,Shanghai,Shanghai,2,2005-03-01,2005-01-01,2008-01-01
/organization/9flava,9Flava,,Advertising,1432051,operating,KOR,11,Seoul,Seoul,3,2011-10-01,2012-02-17,2013-01-16
/organization/a-curated-world,A Curated World,http://kaymcgowan.com,E-Commerce,50000,operating,USA,RI,Providence,Providence,1,,2012-04-01,2012-04-01
/organization/a2zlogix,A2Zlogix,http://a2zlogix.com,3D|Advertising|Content|Content Creators|Content Delivery|Mobile,25000000,operating,USA,NJ,Newark,Edison,1,,2014-07-10,2014-07-10
/organization/aarki,Aarki,http://www.aarki.com,Advertising|Mobile|Mobile Advertising|Optimization,-,operating,USA,CA,SF Bay Area,Mountain View,5,2010-09-10,2011-06-01,2013-05-01
/organization/ab-tasty,AB Tasty,http://en.abtasty.com,Advertising|Analytics|E-Commerce|Optimization|Testing,1412834,operating,FRA,A8,Paris,Paris,1,,2014-09-23,2014-09-23
/organization/abakus,Abakus,http://abakus.me,Advertising|Advertising Platforms|Optimization|Software,825000,operating,USA,CA,SF Bay Area,Emeryville,1,2013-01-01,2013-12-25,2013-12-25
/organization/abbeypost,AbbeyPost,http://abbeypost.com,E-Commerce|Fashion|Women,875000,acquired,USA,CA,SF Bay Area,San Mateo,5,2014-04-01,2013-07-30,2014-07-11
/organization/abc-live,ABC Live,http://abclive.in,Advertising,25000,closed,IND,5,Chandigarh,Chandigarh,1,2007-12-05,2007-01-05,2007-01-05
/organization/abes-market,Abe's Market,http://www.abesmarket.com,E-Commerce,19148000,operating,USA,IL,Chicago,Chicago,5,2009-09-01,2010-06-29,2014-02-07
/organization/abril,Abril,http://www.abril.com.br,Advertising|Digital Media|Education|Media|News|Publishing,422000000,operating,BRA,2,Sao Paulo,São Paulo,1,1950-01-01,2006-05-09,2006-05-09
/organization/abundant-closet,FashionAde.com (Abundant Closet),http://www.FashionAde.com,E-Commerce,60000,closed,USA,GA,Atlanta,Atlanta,1,2008-01-01,2010-02-23,2010-02-23
/organization/abury,Abury,http://abury.net/,E-Commerce|Fashion|Lifestyle,45000,operating,DEU,16,Berlin,Berlin,1,2011-01-01,2014-01-29,2014-01-29
/organization/ac-moore-craft-store,A.C. Moore,http://acmoore.com,E-Commerce,10000000,ipo,USA,NJ,NJ - Other,Berlin,1,1984-01-01,2009-06-05,2009-06-05
/organization/academix-direct-go-internet-media,AcademixDirect,http://www.academixdirect.com,Advertising|Education|Lead Generation|Portals,10000000,operating,USA,CA,SF Bay Area,Menlo Park,1,2004-01-01,2009-01-01,2009-01-01
/organization/acccess-technology-solutions,Acccess Technology Solutions,http://www.accessts.com/,E-Commerce,25478613,operating,USA,UT,Salt Lake City,Provo,1,2002-01-01,2014-08-20,2014-08-20
/organization/access-point,Access Point,http://www.apoint.ro,Advertising|Brand Marketing|Design|Web Design|Web Development,4500000,operating,ROM,23,Iasi,Iasi,1,2008-08-22,2010-01-26,2010-01-26
/organization/access-sports-media-2,AccessSportsMedia.com,http://accesssportsmedia.com,Advertising|Distribution|Mobile|Sales and Marketing|Social Media,24250000,operating,USA,CA,Los Angeles,Los Angeles,3,2003-01-01,2006-11-07,2011-01-05
/organization/accessnetwork,Access Network,http://www.accessnetwork.com,Advertising,3200000,operating,USA,NY,New York City,New York,2,2008-01-01,2010-04-01,2011-04-01
/organization/accipiter,Accipiter,http://www.accipiter.com/,Advertising|Internet|Services,5500000,operating,USA,NC,Raleigh,Raleigh,3,1996-06-01,1996-06-01,2005-01-12
/organization/ace-metrix,Ace Metrix,http://www.acemetrix.com,Advertising,24980307,operating,USA,CA,Los Angeles,El Segundo,6,2007-01-01,2008-08-01,2014-08-08
/organization/achala,AchaLa,http://achala.com.br,Advertising|Classifieds,30000,operating,BRA,21,Rio de Janeiro,Rio De Janeiro,1,2009-01-01,2009-01-01,2009-01-01
/organization/achica,ACHICA,http://www.achica.com,E-Commerce|Gift Card|Home & Garden|Kids|Lifestyle|Retail|Travel,13274403,operating,GBR,H9,London,London,3,2010-02-01,2010-05-01,2014-07-01
/organization/acid-labs,Acid Labs,http://www.acidlabsllc.com,E-Commerce|Mobile|Software|Web Hosting,-,operating,USA,CA,Los Angeles,Santa Monica,1,2003-01-01,2006-12-10,2006-12-10
/organization/acommerce,aCommerce,http://www.acommerce.asia,E-Commerce,18800000,operating,THA,40,Bangkok,Bangkok,3,2013-01-01,2013-12-19,2015-05-11
/organization/acorn-international,Acorn International,http://www.chinadrtv.com,Advertising,43000000,ipo,CHN,23,Shanghai,Shanghai,2,,2006-01-01,2007-04-01
/organization/acosta-sales-marketing,Acosta Sales & Marketing,http://www.acosta.com,Advertising,-,operating,USA,FL,Jacksonville,Jacksonville,1,1927-01-01,2003-01-27,2003-01-27
/organization/acquisio,Acquisio,http://www.acquisio.com,Advertising Platforms|Software,12100000,operating,CAN,QC,Brossard,Brossard,3,2003-01-01,2011-08-16,2014-01-30
/organization/acs-clothing,ACS Clothing,http://hirewear.co.uk,E-Commerce,26239014.3720485,operating,GBR,V2,Glasgow,Glasgow,2,1997-01-01,2014-03-02,2015-09-28
/organization/action,Action,http://www.action.nl,E-Commerce,-,operating,,,,,1,,2011-07-04,2011-07-04
/organization/actionality,Actionality,,Advertising,1000000,operating,DEU,2,Munich,Munich,1,2005-01-01,2006-02-06,2006-02-06
/organization/actionbase,ActionBase,http://www.actionbase.com,Advertising|Business Development,400000,operating,ISR,5,Tel Aviv,Tel Aviv,1,2007-03-01,1994-07-09,1994-07-09
/organization/active-international,Active International,http://activeinternational.com,Advertising,35000000,operating,USA,NY,New York City,Pearl River,1,1984-01-01,2013-08-07,2013-08-07
/organization/active-junky,Active Junky,http://www.activejunky.com,Comparison Shopping|Coupons|E-Commerce|Outdoors,1300000,acquired,USA,CO,Denver,Denver,1,2010-01-01,2014-11-07,2014-11-07
/organization/active-location-inc,Active Location Inc.,http://activelocation.com,Advertising|Mobile|Real Time,250000,operating,USA,NC,Raleigh,Raleigh,2,2014-02-14,2013-12-31,2014-04-02
/organization/active-media,Active Media,http://www.goodmedia.cn,Advertising,11500000,operating,CHN,,,,2,2005-01-01,2005-01-01,2008-05-01
/organization/active-sonar-inc,Active SONAR .Inc,http://www.active-sonar.co.jp/,E-Commerce|Fashion|Online Shopping|Retail,2031465,operating,,,,,1,2012-11-01,2014-12-09,2014-12-09
/organization/activity-rocket,Activity Rocket,http://www.activityrocket.com,Advertising|B2B|Consumer Internet|Internet|Marketplaces,185000,operating,USA,MD,"Washington, D.C.",Bethesda,2,2011-09-01,2012-08-01,2014-09-30
/organization/actsocial,ActSocial,http://www.actsocial.com,Advertising|Direct Marketing|Social CRM|Social Media,2574004,acquired,SGP,,Singapore,Singapore,2,2009-02-04,2010-08-25,2013-11-25
/organization/actual-reports,Actual Reports,http://actualreports.com,Developer APIs|Document Management|E-Commerce|Enterprise Software|SaaS|Software,13590,operating,,,,,1,2012-08-01,2013-12-01,2013-12-01
/organization/actus-digital,Actus Digital,http://www.actusdigital.com,Advertising|Big Data Analytics|Broadcasting|Cloud Computing|Digital Media|Enterprise Software|SaaS|Video Streaming,3750000,operating,ISR,5,Tel Aviv,Tel Aviv,3,2006-01-01,2008-10-01,2011-01-01
/organization/acuityads,AcuityAds,http://www.acuityads.com,Ad Targeting|Advertising,3000000,operating,USA,NY,New York City,New York,1,2009-01-01,2013-07-18,2013-07-18
/organization/acumen-holdings,Acumen Holdings,http://www.acumenholdings.com,E-Commerce,93000000,operating,USA,AR,Fayetteville,Fayetteville,3,1995-01-01,2010-12-20,2013-04-07
/organization/ad-dynamo,Ad Dynamo,http://www.addynamo.com,Advertising,-,operating,ZAF,,Cape Town,Cape Town,1,2009-01-01,2009-03-01,2009-03-01
/organization/ad-infuse,Ad Infuse,http://www.adinfuse.com,Advertising|Mobile,17600000,acquired,USA,CA,SF Bay Area,San Francisco,3,2005-11-01,2005-01-01,2008-01-23
/organization/ad-knights,Ad Knights,http://www.adknights.com,Advertising|Social Media Advertising|Video,50000,closed,USA,TX,Houston,Houston,1,2010-03-01,2010-03-01,2010-03-01
/organization/ad-network-adisn,Adisn,http://www.adisn.com,Advertising,1550000,acquired,USA,CA,Los Angeles,Woodland Hills,2,,2008-08-25,2009-05-13
/organization/ad-summos,Ad Summos,http://www.adsummos.com,Advertising,4549999,closed,USA,NY,New York City,New York,2,2010-01-01,2010-03-25,2011-06-01
/organization/ad-tech-media-sales,Ad Tech Media Sales,http://www.adtechmediasales.com,Advertising|Email Marketing|Software,175000,operating,USA,TX,Dallas,Dallas,2,2013-11-01,2013-11-15,2014-04-17
/organization/ad-venture,Ad Venture,http://ad-venture.tv/,Advertising|Television,99234,operating,GBR,H9,London,London,1,2013-12-12,2014-01-01,2014-01-01
/organization/adadapted,AdAdapted,http://adadapted.com,Advertising,1185000,operating,USA,MI,Detroit,Ann Arbor,3,2012-01-01,2014-01-29,2015-05-07
/organization/adap-tv,"Adap.tv, now a part of ONE by AOL",http://www.onebyaol.com,Advertising|Auctions|Television|Video,48500000,acquired,USA,NY,New York City,New York,5,2006-11-01,2007-02-01,2011-03-28
/organization/adapt-ly,Adaptly,http://adaptly.com,Advertising,13200000,operating,USA,NY,New York City,New York,4,2010-04-14,2010-08-11,2012-05-09
/organization/adapt-technologies,Adapt Technologies,http://www.adapt.com,Advertising,10000000,acquired,USA,CA,Los Angeles,Pasadena,1,2001-01-01,2005-06-12,2005-06-12
/organization/adaptive-advertising-inc,"Adaptive Advertising, Inc.",http://www.ADaptiveAdvertising.biz,Advertising|Internet Marketing,-,operating,USA,CA,SF Bay Area,San Francisco,1,2010-04-01,2012-01-01,2012-01-01
/organization/adaptive-media,"Adaptive Medias, Inc.",http://www.adaptivem.com,Advertising|Displays|Mobile|Video,12400000,ipo,USA,CA,Anaheim,Irvine,3,2012-01-01,2014-09-12,2015-05-05
/organization/adaptive-payments,Adaptive Payments,http://adaptivepayments.com,E-Commerce,7875598,operating,USA,FL,Ft. Lauderdale,Fort Lauderdale,2,2009-01-01,2011-01-24,2012-10-16
/organization/adara-media,ADARA,http://www.adara.com,Advertising,67115160,operating,USA,CA,SF Bay Area,Mountain View,5,2009-01-01,2006-02-20,2015-09-14
/organization/adbidtise-2,adBidtise,https://www.adbidtise.com/,Advertising,150000,closed,USA,WI,Milwaukee,Milwaukee,1,2014-07-04,2014-07-04,2014-07-04
/organization/adbira-network,AdBira Network,http://Adbira.com,Advertising|Sales and Marketing,1250000,operating,,,,,1,2012-08-14,2013-11-15,2013-11-15
/organization/adbongo-inc,Adbongo,http://www.adbongo.com,Advertising|Cause Marketing|Enterprises,-,operating,USA,TX,Dallas,Dallas,1,2006-06-01,2011-01-27,2011-01-27
/organization/adbrain,Adbrain,http://adbrain.com,Advertising|Enterprise Software|Marketing Automation|Mobile,9000000,operating,GBR,H9,London,London,3,2012-01-01,2012-12-01,2014-03-11
/organization/adbrite,adBrite,http://adbrite.com,Advertising|Auctions|Publishing,40400000,acquired,USA,CA,SF Bay Area,San Francisco,4,2003-01-01,2004-09-01,2012-05-01
/organization/adbuddy,AdBuddy Inc,,Advertising|Local|Mobile|Social Media,100000,closed,USA,NC,Raleigh,Raleigh,1,2012-06-13,2012-09-01,2012-09-01
/organization/adcade,Adcade,http://adcade.com,Advertising|Media|Technology,6500000,operating,USA,NY,New York City,New York,2,2011-10-27,2012-11-01,2013-11-01
/organization/adcamp,AdCamp,http://adcamp.ru/,Advertising,2000000,closed,RUS,48,Moscow,Moscow,1,,2013-12-11,2013-12-11
/organization/adcast,Adcast,http://adca.st,Advertising|Facebook Applications|Social Media|Twitter Applications,3500,closed,USA,MD,"Washington, D.C.",Germantown,1,2009-03-28,2009-03-28,2009-03-28
/organization/adcentricity,ADCentricity,http://www.adcentricity.com,Advertising|Displays|Location Based Services|Mobile|Mobile Software Tools|News|Sales and Marketing,2940000,acquired,CAN,ON,Toronto,Toronto,1,2007-03-01,2008-06-11,2008-06-11
/organization/adchemy,Adchemy,http://www.adchemy.com,Advertising,119191000,acquired,USA,CA,SF Bay Area,Foster City,7,2004-01-01,2005-02-09,2011-09-21
/organization/adchina,AdChina,http://adchina.com,Advertising,10000000,acquired,CHN,23,Shanghai,Shanghai,3,2007-01-01,2008-06-12,2011-03-01
/organization/adconion-media-group,Adconion Media Group,http://www.adconion.com,Ad Targeting|Advertising|Entertainment,114000000,acquired,USA,CA,Los Angeles,Santa Monica,3,2005-01-01,2007-01-31,2011-05-09
/organization/adcrimson,AdCrimson,http://www.adcrimson.com,Advertising|Mobile,-,operating,USA,NV,Las Vegas,Las Vegas,1,2011-01-01,2014-08-22,2014-08-22
/organization/adcrowd-retargeting,Adcrowd retargeting,http://www.adcrowd.com,Ad Targeting|Advertising,733372,operating,NLD,7,Amsterdam,Amsterdam,1,2012-01-01,2013-08-08,2013-08-08
/organization/add-shoppers,AddShoppers,http://www.AddShoppers.com,Analytics|Big Data|E-Commerce|Marketing Automation|Social Commerce,3635000,operating,USA,NC,Charlotte,Charlotte,2,2011-01-01,2012-10-13,2015-06-09
/organization/addashop,Addashop,,B2B|E-Commerce,3000000,operating,,,,,1,,1999-01-01,1999-01-01
/organization/addmybest,AddMyBest,http://www.addmybest.com,E-Commerce,1170000,operating,USA,NJ,Newark,Woodcliff Lake,1,2009-08-01,2009-01-01,2009-01-01
/organization/addontv,AddonTV,http://www.addon.tv,Advertising,1000000,operating,USA,CA,Los Angeles,Beverly Hills,1,2009-08-01,2011-01-01,2011-01-01
/organization/addoway,Addoway,http://www.addoway.com,Auctions|E-Commerce|Internet|Marketplaces|Technology|Trusted Networks,110000,operating,USA,CA,SF Bay Area,San Francisco,1,2010-04-01,2010-04-01,2010-04-01
/organization/addthis,AddThis,http://www.addthis.com,Advertising|Analytics|Big Data|File Sharing|Mobile Social|Social Media,73000000,operating,USA,VA,"Washington, D.C.",Vienna,7,2004-01-01,2006-05-01,2014-09-01
/organization/adduplex,Adduplex,http://adduplex.com,Advertising|Apps|Sales and Marketing|Technology,500000,operating,LTU,65,Vilnius,Vilnius,1,2011-01-01,2013-06-06,2013-06-06
/organization/addwish,addwish,http://addwish.com,E-Commerce|Gift Card|Online Shopping,1800000,operating,DNK,17,Copenhagen,Copenhagen,1,2013-06-01,2013-11-28,2013-11-28
/organization/adealio,aDealio,http://www.adealio.com,Coupons|E-Commerce,1500000,operating,USA,TX,Austin,Austin,2,2010-04-01,2011-03-01,2011-08-22
/organization/adecn,AdECN,http://www.adecn.com,Advertising|Sales and Marketing|Software,3100000,acquired,USA,CA,Santa Barbara,Carpinteria,1,2003-01-01,2006-02-01,2006-02-01
/organization/adello-group,Adello Inc,http://www.adello.com,Advertising|Analytics|Mobile|Real Time,2000000,operating,USA,CA,SF Bay Area,Redwood City,1,2012-12-12,2014-08-12,2014-08-12
/organization/adelphic-mobile,Adelphic,http://www.adelphic.com,Advertising|Media|Mobile|Optimization,23000000,operating,USA,MA,Boston,Waltham,3,2010-01-01,2012-03-13,2014-12-17
/organization/adespresso,AdEspresso,http://adespresso.com,Advertising|Optimization|SaaS|Software,1800000,operating,USA,CA,SF Bay Area,San Francisco,2,2013-10-01,2013-12-25,2014-06-24
/organization/adex-media,AdEx Media,http://www.adex.com,Advertising,2665604,operating,USA,CA,SF Bay Area,Mountain View,1,,2009-08-10,2009-08-10
/organization/adexlink,AdexLink,http://www.adexlink.com,Advertising|Android|iOS,2000000,closed,USA,CA,SF Bay Area,Campbell,1,2010-08-16,2011-06-10,2011-06-10
/organization/adextent,AdExtent,http://www.adextent.com,Ad Targeting|Advertising|Application Platforms,5100000,operating,USA,NY,New York City,New York,2,,2008-01-01,2008-09-04
